ID,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
1409,надоедный,Adj,надоедный,negative,opinion,
1410,надуманный,Adj,надуманный,negative,opinion,
1412,назидательный,Adj,назидательный,negative,opinion,
1413,назойливый,Adj,назойливый,negative,opinion,
1414,наивкуснейший,Adj,наивкуснейший,positive,opinion,
1415,наивный,Adj,наивный,negative,opinion,
1416,наигранный,Adj,наигранный,negative,opinion,
1417,наилучший,Adj,наилучший,positive,opinion,
1418,наисложнейший,Adj,наисложнейший,negative,opinion,
1419,наихудший,Adj,наихудший,negative,opinion,
1420,намеренный,Adj,намеренный,neutral,opinion,
1421,напористый,Adj,напористый,positive,opinion,
1422,напрасный,Adj,напрасный,negative,opinion,
1423,напряженный,Adj,напряженный,negative,opinion,
1424,напускной,Adj,напускной,negative,opinion,
1425,напыщенный,Adj,напыщенный,negative,opinion,
1431,наружный,Adj,наружный,negative,opinion,ВНЕШНИЙ (ПОВЕРХНОСТНЫЙ)
1435,нарядный,Adj,нарядный,positive,opinion,НАРЯДНО ОДЕТЫЙ
1436,насильственный,Adj,насильственный,negative,opinion,
1437,насмешливый,Adj,насмешливый,negative,opinion,
1438,насмешнический,Adj,насмешнический,negative,opinion,
1440,наставительный,Adj,наставительный,negative,opinion,
1441,настойчивость,Adj,настойчивость,positive,opinion,
1442,настойчивый,Adj,настойчивый,positive,opinion,
1444,настоятельный,Adj,настоятельный,neutral,opinion,НАСУЩНЫЙ
1445,настоятельный,Adj,настоятельный,positive,opinion,НАСТОЯТЕЛЬНЫЙ (ОЧЕНЬ НАСТОЙЧИВЫЙ)
1446,настырный,Adj,настырный,negative,opinion,
1447,насупленный,Adj,насупленный,negative,opinion,
1448,насущный,Adj,насущный,positive,opinion,
1449,насыщенный,Adj,насыщенный,positive,opinion,
1450,натужный,Adj,натужный,negative,opinion,
1452,натуральный,Adj,натуральный,positive,opinion,"НАТУРАЛЬНЫЙ,ЕСТЕСТВЕННЫЙ,НЕПРИТВОРНЫЙ"
1453,натянутый,Adj,натянутый,negative,opinion,"НАПРЯЖЕННЫЙ,ПРИНУЖДЕННЫЙ"
1455,нахальный,Adj,нахальный,negative,opinion,
1456,нахмуренный,Adj,нахмуренный,negative,opinion,
1457,находчивый,Adj,находчивый,positive,opinion,
1462,неадекватный,Adj,неадекватный,negative,opinion,
1463,неаккуратный,Adj,неаккуратный,negative,opinion,
1464,неактуальный,Adj,неактуальный,negative,opinion,
1465,неальтернативный,Adj,неальтернативный,negative,opinion,
1466,неаргументированный,Adj,неаргументированный,negative,opinion,
1467,небанальный,Adj,небанальный,positive,opinion,
1468,небедный,Adj,небедный,positive,opinion,
1469,небезвозмездный,Adj,небезвозмездный,negative,opinion,
1470,небезвредный,Adj,небезвредный,negative,opinion,
1471,небезвыгодный,Adj,небезвыгодный,positive,opinion,
1472,небезгрешный,Adj,небезгрешный,negative,opinion,
1473,небездарный,Adj,небездарный,positive,opinion,
1474,небезобидный,Adj,небезобидный,negative,opinion,
1475,небезопасный,Adj,небезопасный,negative,opinion,
1476,небезосновательный,Adj,небезосновательный,positive,opinion,
1478,небезрезультатный,Adj,небезрезультатный,positive,opinion,
1479,небезупречный,Adj,небезупречный,negative,opinion,
1480,небезуспешный,Adj,небезуспешный,positive,opinion,
1481,небезынтересный,Adj,небезынтересный,positive,opinion,
1482,небескорыстный,Adj,небескорыстный,negative,opinion,
1484,небесплодный,Adj,небесплодный,positive,opinion,
1485,небесполезный,Adj,небесполезный,positive,opinion,
1486,небеспочвенный,Adj,небеспочвенный,positive,opinion,
1487,небеспристрастный,Adj,небеспристрастный,negative,opinion,
1488,небесспорный,Adj,небесспорный,negative,opinion,
1489,небесталанный,Adj,небесталанный,positive,opinion,
1490,неблаговидный,Adj,неблаговидный,negative,opinion,
1491,неблагодарный,Adj,неблагодарный,negative,opinion,
1492,неблагозвучный,Adj,неблагозвучный,negative,opinion,
1493,неблагополучный,Adj,неблагополучный,negative,opinion,
1494,неблагопристойный,Adj,неблагопристойный,negative,opinion,
1495,неблагоприятный,Adj,неблагоприятный,negative,opinion,
1496,неблагоразумный,Adj,неблагоразумный,negative,opinion,
1497,неблизкий,Adj,неблизкий,negative,opinion,"ЧУЖДЫЙ,ДАЛЕКИЙ"
1498,неблизкий,Adj,неблизкий,neutral,opinion,ДАЛЕКИЙ ПО ВРЕМЕНИ
1499,неблизкий,Adj,неблизкий,neutral,opinion,ДАЛЕКИЙ ПО РАССТОЯНИЮ
1500,небольной,Adj,небольной,positive,opinion,
1501,небрежный,Adj,небрежный,negative,opinion,
1502,неважнецкий,Adj,неважнецкий,negative,opinion,
1503,неважный,Adj,неважный,negative,opinion,
1504,невежественный,Adj,невежественный,negative,opinion,
1505,невежливый,Adj,невежливый,negative,opinion,
1506,невезучий,Adj,невезучий,negative,opinion,
1507,неверный,Adj,неверный,negative,opinion,
1508,невеселый,Adj,невеселый,negative,opinion,
1509,невзрачный,Adj,невзрачный,negative,opinion,
1510,невиданный,Adj,невиданный,positive,opinion,
1511,невинный,Adj,невинный,positive,opinion,
1512,невиноватый,Adj,невиноватый,positive,opinion,
1513,невиновный,Adj,невиновный,positive,opinion,
1515,невменяемый,Adj,невменяемый,negative,opinion,
1516,невнимательный,Adj,невнимательный,negative,opinion,
1517,невнятный,Adj,невнятный,negative,opinion,
1518,невозбранный,Adj,невозбранный,positive,opinion,
1519,невозбраняемый,Adj,невозбраняемый,positive,opinion,
1520,невозможный,Adj,невозможный,negative,opinion,
1521,невозмутимый,Adj,невозмутимый,negative,opinion,
1523,невоспитанный,Adj,невоспитанный,negative,opinion,
1524,невосполнимый,Adj,невосполнимый,negative,opinion,
1525,невостребованный,Adj,невостребованный,negative,opinion,
1526,невразумительный,Adj,невразумительный,negative,opinion,
1528,неврастенический,Adj,неврастенический,negative,opinion,
1529,невыгодный,Adj,невыгодный,negative,opinion,
1530,невыносимый,Adj,невыносимый,negative,opinion,
1532,невыполнимый,Adj,невыполнимый,negative,opinion,
1533,невыразительный,Adj,невыразительный,negative,opinion,
1534,невыясненный,Adj,невыясненный,negative,opinion,
1535,негативный,Adj,негативный,negative,opinion,ОТРИЦАТЕЛЬНАЯ ОЦЕНКА
1537,неглубокий,Adj,неглубокий,negative,opinion,"ПОВЕРХНОСТНЫЙ,НЕГЛУБОКИЙ"
1538,неглубокий,Adj,неглубокий,neutral,opinion,МЕЛКИЙ ПО ГЛУБИНЕ
1539,неглубокий,Adj,неглубокий,neutral,opinion,"НЕГЛУБОКИЙ,БЛИЗКИЙ К ПОВЕРХНОСТИ"
1540,неглупый,Adj,неглупый,positive,opinion,
1541,негодный,Adj,негодный,negative,opinion,
1542,негодяйский,Adj,негодяйский,negative,opinion,
1543,негожий,Adj,негожий,negative,opinion,
1544,неголодный,Adj,неголодный,positive,opinion,
1546,неграмотный,Adj,неграмотный,negative,opinion,БЕЗГРАМОТНЫЙ (ОШИБОЧНЫЙ)
1547,неграмотный,Adj,неграмотный,negative,opinion,"НЕГРАМОТНЫЙ,НЕКОМПЕТЕНТНЫЙ"
1548,негуманный,Adj,негуманный,negative,opinion,
1549,недалекий,Adj,недалекий,negative,opinion,"ГЛУПЫЙ,НЕДАЛЕКИЙ"
1550,недалекий,Adj,недалекий,neutral,opinion,БЛИЗКИЙ ПО ВРЕМЕНИ
1551,недалекий,Adj,недалекий,neutral,opinion,БЛИЗКИЙ ПО РАССТОЯНИЮ
1552,недалекий,Adj,недалекий,neutral,opinion,БЛИЗОСТЬ (СХОДСТВО)
1553,недальновидный,Adj,недальновидный,negative,opinion,
1554,недееспособный,Adj,недееспособный,negative,opinion,
1555,недешевый,Adj,недешевый,negative,opinion,
1556,недисциплинированный,Adj,недисциплинированный,negative,opinion,
1557,недобровольный,Adj,недобровольный,negative,opinion,
1559,недоброкачественный,Adj,недоброкачественный,negative,opinion,НИЗКОКАЧЕСТВЕННЫЙ
1560,недобросовестный,Adj,недобросовестный,negative,opinion,
1561,недобрый,Adj,недобрый,negative,opinion,
1562,недоверчивый,Adj,недоверчивый,negative,opinion,
1563,недовольный,Adj,недовольный,negative,opinion,
1565,недозволенный,Adj,недозволенный,negative,opinion,
1566,недозрелый,Adj,недозрелый,negative,opinion,
1567,недопонятый,Adj,недопонятый,negative,opinion,
1568,недопустимый,Adj,недопустимый,negative,opinion,
1569,недоработанный,Adj,недоработанный,negative,opinion,
1570,недоразвитый,Adj,недоразвитый,negative,opinion,
1571,недорогой,Adj,недорогой,positive,opinion,
1572,недостаточный,Adj,недостаточный,negative,opinion,
1573,недостижимый,Adj,недостижимый,negative,opinion,
